Title,Content,Content_url,News_type,Day_month_year_hour,Img_url
Mimar Sinan Güzel Sanatlar Üniversitesi’nin eski adı hangisidir?,"a) Mekteb-i Sultanib) Mekteb-i Maarif-i Edebiyec) Sanayi-i Nefise Mektebid) Mekteb-i Şahane-i Şehriye Doğru cevap:
c) Sanayi-i Nefise Mektebi",/medya/mimar-sinan-guzel-sanatlar-universitesinin-eski-adi-hangisidir-4400648,Medya,13.10.18-21:10,https://iasbh.tmgrup.com.tr/f3830e/752/396/1/0/750/395?u=https://isbh.tmgrup.com.tr/sbh/2018/10/13/1539453995689.jpg
Heyecan fırtınasında kazanan Bahçeşehir Koleji,,/spor/basketbol/2018/10/13/heyecan-firtinasinda-kazanan-bahcesehir-koleji,Basketbol,13.10.18-21:09,https://iasbh.tmgrup.com.tr/32b223/752/395/0/25/800/445?u=https://isbh.tmgrup.com.tr/sbh/2018/10/13/heyecan-firtin-1539454026139.jpg
"Cumhurbaşkanı, Furkan ve Beyza çiftinin nikah şahidi oldu",,/gundem/2018/10/13/cumhurbaskani-furkan-ve-beyza-ciftinin-nikah-sahidi-oldu,Gündem,13.10.18-20:56,https://iasbh.tmgrup.com.tr/93e4dd/752/395/0/36/800/457?u=https://isbh.tmgrup.com.tr/sbh/2018/10/13/cumhurbaskani-furkan-ve-beyza-ciftinin-nikah-sahidi-oldu-1539453909604.jpg
Kim Milyoner Olmak İster yeni bölümü ile şimdi atv’de!,Türkiye'de ve dünyada televizyon ekranlarının en çok kazandıran bilgi yarışması programı olmayı sürdüren Kim Milyoner Olmak İster şimdi atv'de! Milyoner yarışması birbirinden ilginç anlara ve yarışmacılara ev sahipliği yapmaya devam ediyor. Kim Milyoner Olmak İster yeni bölümünü buradan canlı olarak takip edebilirsiniz...   ,/medya/kim-milyoner-olmak-ister-yeni-bolumu-ile-simdi-atvde-4400593,Medya,13.10.18-19:58,https://isbh.tmgrup.com.tr/sbh/site/v2/i/noImage.jpg
Mircea Lucescu’dan Arda Turan yanıtı,"Rusya'nın Soçi kentindeki Adler Stadyumu'nda düzenlenen basın toplantısında konuşan Lucescu, karşılaşmaya nasıl bir sistemle çıkacağı ve Arda Turan'ın oynayıp oynamayacağının sorulması üzerine , ""Reçete olsa bile ben burada söylemem. Aynı tip oynayan iki takımla maç yaptık İsveç ve Rusya. Bunun reçetesi olsa bile söylenmez. Kimin de nerede nasıl oynayacağını maç saatine kadar söylemeyeceğim"" dedi.Lucescu, takımlarında az süre alan genç oyuncular ile ilgili, ""Daha öncede konuştum bunları. Kendilerinden daha üst seviyedeki ekiplere transfer oldu çoğunluğu. Bu kulüplerde kendilerini kanıtlamaları için zamana ihtiyaçları var. Ben de onlara kendi ekiplerinde süre alıp oynamaları için yardımcı olmaya çalışıyorum. Ancak zamana ihtiyaçları var. Kulüplerinde oynamaları benim için daha iyi olur elbette. Genelde antrenörler, doğal olarak tecrübeli oyuncularla oynamak isterler. Çok fazla yoktur genç oyuncularla yola çıkıp bir şeyler başarmak isteyen antrenörler. Genç oyuncuları tanımak, nerede nasıl oynayacağını görüp ona göre oynatmak lazım. Bu düzeni kurmak, zaman isteyen bir şey. Onlara güvenip zaman vermek lazım. Genelde Rusya, Türkiye ve Kıbrıs'taki kulüplerde orta yaş ve üzeri oyuncularla oynatılıyor"" şeklinde konuştu.Tecrübeli teknik adam, bir gazetecinin maçın oynanacağı stat yerine neden son çalışmayı Adler Stadyumu'nda yapıyorsunuz sorusuna, ""Rusya Futbol Federasyonu'nun bize temin ettiği yer burası. Biz de burada antrenman yapacağız"" diye cevap verdi.Lucescu, rakipleri Ruysa hakkında ise ""Farklı değişiklikte oynayan bir ekipten bahsediyoruz. Rusya süratli ve fizik gücünü kullanan kuvvetli bir ekip. Biz ise daha kısa paslarla oynayan ve fizik gücü daha farklı bir ekibiz. Yarın kim daha iyi oynayacak göreceğiz. Ben Türk futbolcularının kalitelerini ön plana çıkartmaya, teknik ve becerilerini göstermelerini sağlamaya çalışan bir futbol uygulatmaya çalışıyorum"" ifadelerini kullandı.Milli kaleci Sinan Bolat ise yaptığı açıklamada şu ifadeleri kullandı: ""Yeni olusan bir kadro var çok genç ve üst seviyede oynayan oyunculardan kurulu bir kadromuz var. Yurt dışında oynayan oyuncularımız da var. Hepsi çok yetenekli. Her şeyin bir zamanı var. Çok maç oynadıkça gelişeceğimizi düşünüyorum. Yarınki maçta da iyi bir performans gösterip iyi bir skorla ayrılmayı düşünüyoruz.""
",/spor/futbol/2018/10/13/mircea-lucescu-genclerin-sure-almalarina-yardimci-olmaya-calisiyorim,Futbol,13.10.18-19:19,https://iasbh.tmgrup.com.tr/6ec1d9/752/396/0/0/1135/599?u=https://isbh.tmgrup.com.tr/sbh/2018/10/13/mircea-lucescu-genclerin-sure-almalarina-yardimci-olmaya-calisiyorim-1539448628041.jpg
Adnan Oktar Örgütü’nün 3 numaralı ismi tutuklandı,"Adnan Oktar Suç Örgütü'ne yönelik düzenlenen ve dokuz şüphelinin yakalandığı ikinci dalga operasyonda gözaltına alınan örgütün üç numaralı ismi Tarkan Yavaş ve Serkan Yumru'nun da aralarında bulunduğu beş şüpheli adliyeye sevk edildi ve tutuklandı.

İstanbul Cumhuriyet Başsavcılığı'nca Adnan Oktar suç örgütüne yönelik soruşturmada, gözaltına alınan ve aralarında örgütün 3 numaralı ismi olduğu belirtilen Tarkan Yavaş'ın da bulunduğu 9 kişi, emniyetteki işlemlerinin ardından Çağlayan'daki İstanbul Adalet Sarayı'na getirildi.Soruşturmayı yürüten savcılıkça ifadesi alınan şüphelilerden Tarkan Yavaş, Serkan Yumru, Esra Öymen, Yasin Kaya ve Uğur Küçükaydın tutuklanmaları talebiyle, diğer şüpheliler Tural Rzayev, Tural Rustamov, Hayri Muhammed Keş ve Rıdvan Kuş ise adli kontrol talebiyle nöbetçi hakimliğe sevk edildi.

Nöbetçi Sulh Ceza Hakimlikçe sorgularına devam edilen şüphelilerden aralarında Tarkan Yavaş'ın da bulunduğu 5 şüphelinin tutuklanmasına karar verildi.

Hakimlik, hakkında adli kontrol talep edilen 4 şüpheli hakkında ise adli kontrol tedbirlerinin uygulanarak serbest bırakılmasına karar verdi.",/gundem/2018/10/13/tarkan-yavas-tutuklandi,Gündem,13.10.18-19:04,https://iasbh.tmgrup.com.tr/d3f98c/752/395/0/193/431/419?u=https://isbh.tmgrup.com.tr/sbh/2018/10/13/tarkan-yavas-tutuklandi-1539446638541.jpg
Yedi İklim Dergisi’nden Şiirle Bir Gün etkinliği,"Etkinlikte konuşan Yedi İklim Dergisi Genel Yayın Yönetmeni Haksal, dergiyi 1987 yılında dört kişiyle kurduklarını ve bu yolculuğa halen devam ettiklerini söyledi. &quot;Biz sözün anlamını ve değerini bilmekle yükümlüyüz.&quot; diyen Haksal, İslam medeniyetini temsil noktasında söylenen her sözün, atılan her adımın ve her davranışın bir sorumluluğu olduğunu vurguladı.&quot;DENETİMİ VE DİSİPLİNİ OLMAYAN BİR SOSYAL MEDYA ŞAİRLİĞİ VAR&quot;Haksal, bir çalışma ortaya koymanın vebalinin de bulunduğunu dile getirerek, &quot;Kendi davranışlarımızdan sorumlu olduğumuz gibi yazımız da kayda geçiyor, hesabını ve karşılığını vermek zorundayız. Şiir, söz sanatının en güçlü alanıdır. Şiir, düşüncenin süzülmüş olan saf ve son halidir. Şiir, diğer sanatlara benzemez, fazlalığı kaldırmaz, gereksiz olana girmez.&quot; ifadelerini kullandı. Derginin 1992 senesinden bu yana kesintisiz olarak çıkmaya devam ettiğini anımsatan Haksal, düşünce geleneğine bağlı olan Sırat-ı Müstakim, Sebilurreşad, Büyük Doğu, Diriliş, Edebiyat, Mavera, Yönelişler dergilerinden sonra Yedi İklim Dergisi'nin de aynı merkeze oturduğunu, bu dergilerin yazarlarıyla bir araya gelerek başladıklarını aktardı. Ali Haydar Haksal, &quot;Şiirle Bir Gün&quot; programıyla ustalarla gençleri bir araya getirmeyi amaçladıklarını anlatarak, şunları kaydetti:&quot;Amacımız bir gösteri değil, bir sanatın inceliğinde insanları buluşturabilme çabası. Toplum olarak buna ihtiyacımız var. Denetimi ve disiplini olmayan bir sosyal medya şairliği var. Herkesin önüne geldiği gibi söyleyebildiği bir şiir dünyası yani herkes malumatfuruş ama bilgi derinliğinden yoksun, böyle bir dönem yaşanıyor. Biz böyle programları bu anlamda değerli buluyoruz.&quot; Derginin kurucularından Osman Bayraktar'ın da bir konuşma yaptığı program, usta şairler ve yazmaya başlayan genç şairlerin kendi şiirlerini okuması ve görüşlerini paylaşmasıyla devam etti. Etkinliğe, şiir dünyasından önemli isimlerin yanı sıra edebiyatçı, akademisyen ve öğrenciler katıldı.",/kultur-sanat/2018/10/13/yedi-iklim-dergisinden-siirle-bir-gun-etkinligi,Kültür Sanat,13.10.18-18:58,https://iasbh.tmgrup.com.tr/fb35de/752/395/30/0/658/330?u=https://isbh.tmgrup.com.tr/sbh/2018/10/13/yedi-iklim-dergisinden-siirle-bir-gun-etkinligi-1539446694941.jpg
Trabzonspor Yo-Yo testinden geçti,"Trabzonspor, Mehmet Ali Yılmaz Tesisleri'nde Teknik Direktör Ünal Karaman yönetiminde B.B. Erzurumspor maçı hazırlıklarını sürdürdü.Isınma hareketleri ile antrenmana başlayan bordo-mavililer ardından yo-yo testinden geçti. Dayanıklık testinde oyuncuların zorlandıkları gözlenirken, 34 yaşındaki Pereira performansıyla testin en dayanıklı ismi oldu. Koşu ağırlıklı çalışan Karadeniz ekibinde antrenmana milli takımlara giden Yusuf Yazıcı, Abdülkadir Ömür, Uğurcan Çakır, Esteban Alvarado, Juraj Kucka, Ogenyi Onazi, Filip Novak, Vahid Amiri ve Majid Hosseini katılmadı.Trabzonspor Başkanı Ahmet Ağaoğlu ve bazı yöneticilerde antrenmanı takip ederken, Trabzonspor B.B. Erzurumspor maçı hazırlıklarını yarın basına kapalı olarak yapacağı çalışma ile sürdürecek.",/spor/futbol/2018/10/13/trabzonspor-yo-yo-testinden-gecti,Futbol,13.10.18-18:19,https://iasbh.tmgrup.com.tr/72ae97/752/395/0/75/800/494?u=https://isbh.tmgrup.com.tr/sbh/2018/10/13/trabzonspor-yo-yo-testinden-gecti-1539443933284.jpg
Yeni dağcı,,/otohaber/haberler/2018/10/13/yeni-dagci,Haberler,13.10.18-18:12,https://ia.tmgrup.com.tr/2a5d80/400/211/0/26/600/343?u=http://i.tmgrup.com.tr/otohaber/2018/10/13/yeni-dagci-1539443529890.jpg
Derbide kazanan Beşiktaş,"Galatasaray, karşılaşmanın ilk periyodunu 22-21 önde tamamladı. İkinci çeyrekte iki takım da dış atışlardan birçok isabet buldu ve Beşiktaş, soyunma odasına 48-46 üstün gitti.Etkili oyununu üçüncü çeyrekte de sürdüren Beşiktaş, farkı açarak son çeyreğe 71-61 önde girdi.Dördüncü periyotta da hız kesmeyen Beşiktaş, Mitchell, Bahar Çağlar ve Mircheva'nın sayılarıyla 7-0'lık seri yakalayarak 32. dakikada farkı 17 sayıya (78-61) çıkardı. Kalan bölümde oyundan kopan Galatasaray karşısında farkı açan Beşiktaş, derbiden 91-77 galip ayrıldı.SALON: BJK Akatlar Spor ve Kültür Kompleksi
HAKEMLER: Önder Yılmaz, Kerem Yılmaz, Yiğit Emre Şimşek
BEŞİKTAŞ: Mitchell 21, Kübra Siyahdemir 5, Akhator 20, Esra Erden Atacan 8, Bahar Çağlar 12, Mircheva 22, Bahar Yapar, Melek Uzunoğlu, Elif Bayram 1, Hilal Bayraktar, Nisa Yalçın 2, Nurcan Ceren Ciğerci
GALATASARAY: Işıl Alben 11, Jefferson 19, Macaulay 15, Sinem Ataş, Grigalauskyte 10, İnci Güçlü 4, İrem Naz Topuz, Şerife Onar 7, Sude Yılmaz 2, Farhiya Abdi 8, Eda Şahin, Nazlı Gökdemir 1
1. PERİYOT: 21-22
DEVRE: 48-46
3. PERİYOT: 71-61",/spor/basketbol/2018/10/13/derbide-kazanan-besiktas,Basketbol,13.10.18-18:06,https://iasbh.tmgrup.com.tr/e4d70c/752/395/0/63/600/378?u=https://isbh.tmgrup.com.tr/sbh/2018/10/13/derbide-kazanan-besiktas-1539443058748.jpg
"Beşiktaş, Galatasaray’a fark attı","Türkiye Kadınlar Basketbol Süper Ligi'nin ilk haftasında Beşiktaş, Galatasaray'ı konuk etti. Karşılaşmanın özellikle ikinci yarısında çok üstün bir oyun ortaya koyan siyah-beyazlılar, rakibini 91-77 mağlup etmeyi başardı.

Salon: Akatlar Spor ve Kültür Kompleksi
Hakemler: Önder Yılmaz xx, Kerem Yılmaz xx, Yiğit Emre Şimşek xxBeşiktaş: Bahar Çağlar xxx 12, Esra Erden xxx 8, Kübra xx 5, Akhator xxx 20, Mitchell xxx 21, Mircheva xxx 22, Melek x, Elif xx 1, Hilal x, Nisa xx 2, Nurcan x, Bahar Yapar x
Başantrenör: Aziz AkkayaGalatasaray: Işıl xx 11, Grigalauskyte xx 10, Macaulay xxx 15, Jefferson xxx 19, İnci xx 4, Şerife xx 7, Sude x 2, Farhiya Abdi xx 8, Nazlı x 1, Eda x, Sinem x, İrem x
Başantrenör: Efe Güven1. periyot: 21-22 (Galatasaray lehine)
Devre: 48-46 (Beşiktaş lehine)
3. periyot: 71-61 (Beşiktaş lehine)",/spor/basketbol/2018/10/13/besiktas-galatasaraya-fark-atti,Basketbol,13.10.18-17:51,https://iasbh.tmgrup.com.tr/877c46/752/395/0/0/800/419?u=https://isbh.tmgrup.com.tr/sbh/2018/10/13/besiktas-galatasaraya-fark-atti-1539442190960.jpg
Gaziantep Basketbol evinde Banvit’e geçit vermedi,"Karşılaşmanın ilk periyoduna iyi başlayan Gaziantep Basketbol, Vasiliaskus ve Can'ın sayılarıyla öne geçti. Banvit Perez ve Oliver ile oyunda etkili olmaya çalışsa da ilk periyot 19-12 ev sahibi takımın üstünlüğüyle tamamlandı.2'nci periyoda da ev sahibi takım etkili oyununu sürdürdü. Gaziantep Basketbol Jekiri ve McKissic'in sayılarıyla farkı açtı. Banvit Perez ve Morgan'un bulduğu sayılarla oyunda tutunmaya çalıştı. Bu periyot 38-26 Gaziantep Basketbol'un üstünlüğü ile son buldu.Karşılaşmanın 3'üncü periyotunda da ev sahibi takım oyunun kontrolünü elinden bırakmadı. Aradaki farkı  koruyan ev sahibi takım bu periyodu 58-45 önde kapattı.Mücadelenin son periyodunda Banvit arka arkaya bulduğu sayılarla farkı kapatmayı başardı. Oliver ve Rıdvan'ın başarılı bir performans sergilediği periyotta Gaziantep Basketbol sayı üretmekte zorlandı. Karşılaşma 73- 69 Gaziantep Basketbol'un üstünlüğüyle tamamlandı.Gaziantep temsilcisinde Vasiliauskas 18, McKissic 17 ve Jekiri de 15 sayıyla takımının galibiyetinde önemli rol oynadı. Banvit'te ise 15 sayı atan Morgan ile Thornton 14, Rıdvan Öncel de 10 sayı atarak dikkat çeken oyuncular oldu. SALON: Karataş Şahinbey
HAKEMLER: Alper Altuğ Köselerli, Ziya Özorhon, Mehmet ŞahinGAZİANTEP BASKETBOL: James(4), Haciyeva(3), Vasiliauskas(18), Kadir(2), Jekiri(15), McKissic(17), Can(12), Doğan(2)BANVİT: Perez(5), Thonrtno(12), Oliver(9), Morgan(15), Rıdvan(10), Metehan(1), Bircevic(9), Şehmuz(6)1'İNCİ PERİYOT: 19-12
İLK YARI: 38-26
3'ÜNCÜ PERİYOT: 58-45
5 FAUL: Jekiri (Gaziantep Basketbol)",/spor/basketbol/2018/10/13/gaziantep-basketbol-evinde-banvite-gecit-vermedi,Basketbol,13.10.18-17:46,https://iasbh.tmgrup.com.tr/96b979/752/395/0/17/800/437?u=https://isbh.tmgrup.com.tr/sbh/2018/10/13/gaziantep-basketbol-banvit-73-69-1539441615522.jpg
Skoda gizemli bir teaser görsel paylaştı,,/teknokulis/haberler/2018/10/13/skoda-gizemli-bir-teaser-gorsel-paylasti,Haberler,13.10.18-17:46,https://isbh.tmgrup.com.tr/sbh/site/v2/i/noImage.jpg
BMW i3 tamamen elektrikli oldu,,/teknokulis/haberler/2018/10/13/bmw-i3-tamamen-elektrikli-oldu,Haberler,13.10.18-17:45,https://isbh.tmgrup.com.tr/sbh/site/v2/i/noImage.jpg
Toyota değerli markalar sıralamasında zirvede!,,/teknokulis/haberler/2018/10/13/toyota-degerli-markalar-siralamasinda-zirvede,Haberler,13.10.18-17:44,https://isbh.tmgrup.com.tr/sbh/site/v2/i/noImage.jpg
